id,x,y
65151,8434.0,2775.0
65152,8543.0,2775.0
65153,8543.0,2775.0
65154,8503.0,2775.0
65155,8517.0,2775.0
65156,8067.0,2775.0
65157,7704.0,2775.0
65158,7667.0,2774.0
65159,7704.0,2774.0
65160,7817.0,2774.0
65161,8521.0,2774.0
65162,8033.0,2774.0
65163,8515.0,2774.0
65164,8032.0,2774.0
65165,8234.0,2774.0
65166,8265.0,2774.0
65167,7784.0,2774.0
65168,7787.0,2773.0
65169,8528.0,2773.0
65170,8034.0,2773.0
65171,7675.0,2773.0
65172,7996.0,2773.0
65173,7996.0,2773.0
65174,8580.0,2773.0
65175,7696.0,2773.0
65176,8552.0,2773.0
65177,8438.0,2772.0
65178,8564.0,2772.0
65179,8201.0,2772.0
65180,8535.0,2772.0
65181,7741.0,2772.0
65182,7816.0,2771.0
65183,7695.0,2771.0
65184,8297.0,2771.0
65185,8556.0,2771.0
65186,8237.0,2771.0
65187,7775.0,2771.0
65188,8506.0,2771.0
65189,8526.0,2771.0
65190,8008.0,2771.0
65191,8537.0,2771.0
65192,8557.0,2770.0
65193,7791.0,2770.0
65194,8494.0,2770.0
65195,7773.0,2770.0
65196,8266.0,2770.0
65197,8492.0,2770.0
65198,8238.0,2770.0
65199,7673.0,2770.0
65200,8499.0,2770.0
65201,7697.0,2770.0
65202,8059.0,2769.0
65203,7772.0,2769.0
65204,7775.0,2769.0
65205,8271.0,2769.0
65206,7710.0,2769.0
65207,7891.0,2769.0
65208,7772.0,2769.0
65209,8558.0,2769.0
65210,7712.0,2769.0
65211,8363.0,2768.0
65212,7837.0,2768.0
65213,7936.0,2768.0
65214,7712.0,2768.0
65215,7732.0,2768.0
65216,8015.0,2768.0
65217,8542.0,2767.0
65218,8523.0,2767.0
65219,7795.0,2767.0
65220,7814.0,2767.0
65221,8399.0,2767.0
65222,7795.0,2767.0
65223,7796.0,2767.0
65224,8543.0,2767.0
65225,7796.0,2767.0
65226,8599.0,2767.0
65227,7796.0,2767.0
65228,8120.0,2767.0
65229,8521.0,2767.0
65230,7713.0,2767.0
65231,7732.0,2766.0
65232,7697.0,2766.0
65233,8023.0,2766.0
65234,7890.0,2766.0
65235,8022.0,2766.0
65236,8018.0,2766.0
65237,8022.0,2766.0
65238,7798.0,2766.0
65239,7721.0,2766.0
65240,8023.0,2766.0
65241,7722.0,2765.0
65242,8023.0,2765.0
65243,7941.0,2765.0
65244,8023.0,2765.0
65245,8355.0,2765.0
65246,8401.0,2765.0
65247,8026.0,2765.0
65248,7718.0,2765.0
65249,7744.0,2765.0
65250,8021.0,2765.0
65251,7721.0,2765.0
65252,8520.0,2765.0
65253,8021.0,2765.0
65254,8020.0,2764.0
65255,8020.0,2764.0
65256,7799.0,2764.0
65257,7728.0,2764.0
65258,8516.0,2764.0
65259,8022.0,2764.0
65260,8022.0,2764.0
65261,8517.0,2764.0
65262,8020.0,2764.0
65263,8016.0,2764.0
65264,8524.0,2763.0
65265,7801.0,2763.0
65266,8020.0,2763.0
65267,7721.0,2763.0
65268,8544.0,2763.0
65269,7800.0,2763.0
65270,8444.0,2763.0
65271,8020.0,2763.0
65272,8023.0,2763.0
65273,7831.0,2762.0
65274,8579.0,2762.0
65275,8023.0,2762.0
65276,7706.0,2762.0
65277,8405.0,2762.0
65278,7801.0,2762.0
65279,8519.0,2762.0
65280,7696.0,2762.0
65281,7696.0,2762.0
65282,8019.0,2762.0
65283,8019.0,2762.0
65284,7742.0,2762.0
65285,8023.0,2762.0
65286,7755.0,2762.0
65287,7760.0,2762.0
65288,8020.0,2762.0
65289,8245.0,2762.0
65290,8580.0,2761.0
65291,8024.0,2761.0
65292,8083.0,2761.0
65293,7798.0,2761.0
65294,8399.0,2761.0
65295,8092.0,2761.0
65296,7834.0,2761.0
65297,8084.0,2761.0
65298,7685.0,2761.0
65299,8019.0,2761.0
65300,7839.0,2761.0
65301,7796.0,2761.0
65302,7731.0,2761.0
65303,7814.0,2761.0
65304,7961.0,2761.0
65305,7693.0,2760.0
65306,7808.0,2760.0
65307,7755.0,2760.0
65308,7839.0,2760.0
65309,7759.0,2760.0
65310,7839.0,2760.0
65311,8465.0,2760.0
65312,7769.0,2760.0
65313,7965.0,2760.0
65314,7964.0,2760.0
65315,7760.0,2760.0
65316,7668.0,2760.0
65317,8090.0,2759.0
65318,7796.0,2759.0
65319,8021.0,2759.0
65320,7695.0,2759.0
65321,7968.0,2759.0
65322,7737.0,2759.0
65323,8021.0,2759.0
65324,7668.0,2759.0
65325,7750.0,2759.0
65326,8091.0,2759.0
65327,8091.0,2758.0
65328,7786.0,2758.0
65329,8386.0,2758.0
65330,7785.0,2758.0
65331,7749.0,2758.0
65332,7962.0,2758.0
65333,7734.0,2758.0
65334,8022.0,2757.0
65335,8276.0,2757.0
65336,7710.0,2757.0
65337,7751.0,2757.0
65338,7997.0,2757.0
65339,7775.0,2757.0
65340,7752.0,2756.0
65341,7748.0,2756.0
65342,8020.0,2756.0
65343,7734.0,2756.0
65344,7735.0,2756.0
65345,7816.0,2756.0
65346,7959.0,2756.0
65347,7752.0,2756.0
65348,7750.0,2756.0
65349,7758.0,2756.0
65350,7757.0,2756.0
65351,7758.0,2756.0
65352,7758.0,2756.0
65353,7786.0,2755.0
65354,7757.0,2755.0
65355,8348.0,2755.0
65356,7772.0,2755.0
65357,8515.0,2755.0
65358,7757.0,2755.0
65359,7752.0,2755.0
65360,7760.0,2755.0
65361,8345.0,2755.0
65362,8534.0,2755.0
65363,8442.0,2755.0
65364,8372.0,2755.0
65365,7993.0,2755.0
65366,8457.0,2755.0
65367,8372.0,2755.0
65368,7752.0,2755.0
65369,7912.0,2755.0
65370,7916.0,2755.0
65371,7995.0,2755.0
65372,7745.0,2755.0
65373,7760.0,2754.0
65374,7745.0,2754.0
65375,7753.0,2754.0
65376,7745.0,2754.0
65377,7745.0,2754.0
65378,7753.0,2754.0
65379,7758.0,2754.0
65380,7744.0,2754.0
65381,7745.0,2754.0
65382,8032.0,2754.0
65383,7743.0,2754.0
65384,7753.0,2754.0
65385,7744.0,2754.0
65386,8349.0,2754.0
65387,8348.0,2754.0
65388,8548.0,2754.0
65389,7725.0,2754.0
65390,7946.0,2754.0
65391,7744.0,2754.0
65392,8030.0,2754.0
65393,7744.0,2754.0
65394,7744.0,2754.0
65395,7701.0,2754.0
65396,7740.0,2754.0
65397,7744.0,2754.0
65398,7744.0,2754.0
65399,8515.0,2754.0
65400,8276.0,2753.0
65401,7747.0,2753.0
65402,8554.0,2753.0
65403,8455.0,2753.0
65404,7742.0,2753.0
65405,7987.0,2753.0
65406,7716.0,2753.0
65407,7763.0,2753.0
65408,7753.0,2753.0
65409,8013.0,2753.0
65410,7746.0,2753.0
65411,7743.0,2753.0
65412,8445.0,2753.0
65413,7771.0,2753.0
65414,7880.0,2753.0
65415,7745.0,2753.0
65416,7739.0,2753.0
65417,7746.0,2753.0
65418,7753.0,2753.0
65419,7745.0,2753.0
65420,7752.0,2753.0
65421,8547.0,2753.0
65422,7740.0,2753.0
65423,7740.0,2753.0
65424,7745.0,2753.0
65425,8029.0,2753.0
65426,8548.0,2753.0
65427,7744.0,2753.0
65428,7745.0,2753.0
65429,7745.0,2753.0
65430,8014.0,2752.0
65431,7739.0,2752.0
65432,7743.0,2752.0
65433,7744.0,2752.0
65434,7927.0,2752.0
65435,7743.0,2752.0
65436,8553.0,2752.0
65437,7774.0,2752.0
65438,7743.0,2752.0
65439,7786.0,2752.0
65440,7743.0,2752.0
65441,7773.0,2752.0
65442,7743.0,2752.0
65443,8016.0,2752.0
65444,7745.0,2752.0
65445,8029.0,2752.0
65446,7743.0,2752.0
65447,7743.0,2752.0
65448,8447.0,2752.0
65449,7762.0,2752.0
65450,7743.0,2752.0
65451,7745.0,2752.0
65452,7871.0,2752.0
65453,7786.0,2752.0
65454,8541.0,2752.0
65455,7786.0,2752.0
65456,7743.0,2752.0
65457,7745.0,2752.0
65458,7787.0,2752.0
65459,7788.0,2752.0
65460,7733.0,2752.0
65461,8555.0,2752.0
65462,8017.0,2752.0
65463,7745.0,2752.0
65464,7774.0,2752.0
65465,7871.0,2752.0
65466,7746.0,2752.0
65467,7758.0,2752.0
65468,7703.0,2752.0
65469,7745.0,2752.0
65470,7749.0,2752.0
65471,7742.0,2752.0
65472,8343.0,2752.0
65473,7745.0,2752.0
65474,7749.0,2751.0
65475,7745.0,2751.0
65476,7691.0,2751.0
65477,7745.0,2751.0
65478,8103.0,2751.0
65479,7788.0,2751.0
65480,7749.0,2751.0
65481,7745.0,2751.0
65482,7745.0,2751.0
65483,7751.0,2751.0
65484,7745.0,2751.0
65485,7749.0,2751.0
65486,7751.0,2751.0
65487,7745.0,2751.0
65488,7745.0,2751.0
65489,7749.0,2751.0
65490,7752.0,2751.0
65491,7746.0,2751.0
65492,7747.0,2751.0
65493,7746.0,2751.0
65494,8537.0,2751.0
65495,7758.0,2751.0
65496,7745.0,2751.0
65497,7767.0,2751.0
65498,7788.0,2751.0
65499,7787.0,2751.0
65500,7746.0,2751.0
65501,7701.0,2751.0
65502,8459.0,2751.0
65503,8027.0,2751.0
65504,8339.0,2751.0
65505,7752.0,2751.0
65506,8335.0,2751.0
65507,7740.0,2750.0
65508,8517.0,2750.0
65509,8586.0,2750.0
65510,7745.0,2750.0
65511,8452.0,2750.0
65512,7754.0,2750.0
65513,7746.0,2750.0
65514,7739.0,2750.0
65515,7757.0,2750.0
65516,7749.0,2750.0
65517,8023.0,2750.0
65518,8019.0,2750.0
65519,7796.0,2750.0
65520,7763.0,2750.0
65521,8468.0,2750.0
65522,7693.0,2750.0
65523,8263.0,2750.0
65524,7792.0,2750.0
65525,7693.0,2750.0
65526,7670.0,2750.0
65527,8262.0,2750.0
65528,8017.0,2750.0
65529,8347.0,2749.0
65530,7690.0,2749.0
65531,7693.0,2749.0
65532,8017.0,2749.0
65533,7726.0,2749.0
65534,8262.0,2749.0
65535,8015.0,2749.0
65536,8337.0,2749.0
65537,8563.0,2749.0
65538,8344.0,2749.0
65539,7737.0,2749.0
65540,8012.0,2749.0
65541,8010.0,2749.0
65542,8011.0,2749.0
65543,7913.0,2748.0
65544,8232.0,2748.0
65545,8023.0,2748.0
65546,8261.0,2748.0
65547,8511.0,2748.0
65548,8551.0,2748.0
65549,8351.0,2748.0
65550,7872.0,2748.0
65551,7914.0,2748.0
65552,8448.0,2748.0
65553,7743.0,2748.0
65554,8337.0,2747.0
65555,7731.0,2747.0
65556,8448.0,2747.0
65557,8464.0,2747.0
65558,7752.0,2747.0
65559,8529.0,2747.0
65560,8385.0,2747.0
65561,7730.0,2747.0
65562,8528.0,2747.0
65563,7730.0,2747.0
65564,8514.0,2747.0
65565,7766.0,2747.0
65566,7792.0,2747.0
65567,7772.0,2747.0
65568,7730.0,2747.0
65569,8565.0,2746.0
65570,7730.0,2746.0
65571,8337.0,2746.0
65572,7772.0,2746.0
65573,7774.0,2746.0
65574,7738.0,2746.0
65575,7760.0,2746.0
65576,7772.0,2746.0
65577,7660.0,2746.0
65578,7765.0,2746.0
65579,8552.0,2746.0
65580,7816.0,2745.0
65581,7773.0,2745.0
65582,8614.0,2745.0
65583,8016.0,2745.0
65584,8015.0,2745.0
65585,7655.0,2745.0
65586,7817.0,2745.0
65587,7758.0,2745.0
65588,8471.0,2745.0
65589,7819.0,2745.0
65590,7845.0,2745.0
65591,8524.0,2745.0
65592,7740.0,2745.0
65593,7784.0,2745.0
65594,7922.0,2745.0
65595,7778.0,2744.0
65596,8263.0,2744.0
65597,7841.0,2744.0
65598,7819.0,2744.0
65599,7736.0,2744.0
65600,8112.0,2744.0
65601,7773.0,2744.0
65602,7733.0,2744.0
65603,7922.0,2744.0
65604,8112.0,2744.0
65605,7943.0,2744.0
65606,7756.0,2744.0
65607,8110.0,2744.0
65608,8562.0,2743.0
65609,7737.0,2743.0
65610,8554.0,2743.0
65611,7966.0,2743.0
65612,7729.0,2743.0
65613,7774.0,2743.0
65614,8457.0,2743.0
65615,8326.0,2743.0
65616,8259.0,2743.0
65617,7735.0,2743.0
65618,8473.0,2743.0
65619,7819.0,2743.0
65620,8239.0,2743.0
65621,7745.0,2742.0
65622,8392.0,2742.0
65623,7775.0,2742.0
65624,7711.0,2742.0
65625,8475.0,2742.0
65626,8440.0,2742.0
65627,8572.0,2742.0
65628,8440.0,2742.0
65629,7745.0,2742.0
65630,8455.0,2742.0
65631,7710.0,2742.0
65632,7777.0,2742.0
65633,8016.0,2742.0
65634,8323.0,2742.0
65635,7757.0,2742.0
65636,7941.0,2741.0
65637,8384.0,2741.0
65638,8617.0,2741.0
65639,8505.0,2741.0
65640,8326.0,2741.0
65641,8618.0,2741.0
65642,8521.0,2741.0
65643,8556.0,2741.0
65644,7736.0,2740.0
65645,8450.0,2740.0
65646,8325.0,2740.0
65647,7820.0,2740.0
65648,8554.0,2740.0
65649,7727.0,2740.0
65650,7957.0,2740.0
65651,8553.0,2740.0
65652,8449.0,2740.0
65653,7760.0,2740.0
65654,8541.0,2740.0
65655,8553.0,2740.0
65656,8016.0,2740.0
65657,7783.0,2740.0
65658,8508.0,2740.0
65659,8553.0,2739.0
65660,7703.0,2739.0
65661,8439.0,2739.0
65662,8553.0,2739.0
65663,8467.0,2739.0
65664,8017.0,2739.0
65665,8276.0,2739.0
65666,8276.0,2739.0
65667,7704.0,2739.0
65668,8277.0,2739.0
65669,8619.0,2739.0
65670,7926.0,2739.0
65671,7784.0,2739.0
65672,8562.0,2738.0
65673,8615.0,2738.0
65674,7771.0,2738.0
65675,7967.0,2738.0
65676,7760.0,2738.0
65677,7926.0,2738.0
65678,7760.0,2738.0
65679,8544.0,2738.0
65680,8275.0,2738.0
65681,7926.0,2738.0
65682,8275.0,2738.0
65683,8557.0,2738.0
65684,8016.0,2738.0
65685,7740.0,2738.0
65686,8275.0,2737.0
65687,8446.0,2737.0
65688,7724.0,2737.0
65689,7736.0,2737.0
65690,8373.0,2737.0
65691,8527.0,2737.0
65692,8313.0,2737.0
65693,7772.0,2737.0
65694,8359.0,2737.0
65695,8546.0,2737.0
65696,8279.0,2737.0
65697,7768.0,2737.0
65698,7768.0,2737.0
65699,8445.0,2737.0
65700,8496.0,2737.0
65701,8363.0,2736.0
65702,8544.0,2736.0
65703,8363.0,2736.0
65704,8558.0,2736.0
65705,8564.0,2736.0
65706,8371.0,2736.0
65707,8502.0,2736.0
65708,7764.0,2736.0
65709,8604.0,2736.0
65710,8558.0,2736.0
65711,8231.0,2736.0
65712,7740.0,2736.0
65713,7819.0,2735.0
65714,7956.0,2735.0
65715,8016.0,2735.0
65716,8555.0,2735.0
65717,8369.0,2735.0
65718,8450.0,2735.0
65719,8587.0,2735.0
65720,8584.0,2735.0
65721,7750.0,2735.0
65722,7715.0,2735.0
65723,7715.0,2735.0
65724,7769.0,2735.0
65725,7863.0,2735.0
65726,8314.0,2735.0
65727,8529.0,2735.0
65728,8363.0,2735.0
65729,8363.0,2735.0
65730,8363.0,2734.0
65731,8314.0,2734.0
65732,8175.0,2734.0
65733,8556.0,2734.0
65734,8419.0,2734.0
65735,8347.0,2734.0
65736,8364.0,2734.0
65737,8363.0,2734.0
65738,8598.0,2734.0
65739,8023.0,2734.0
65740,8450.0,2734.0
65741,8449.0,2734.0
65742,8449.0,2734.0
65743,7865.0,2734.0
65744,7812.0,2734.0
65745,8137.0,2734.0
65746,8448.0,2734.0
65747,7812.0,2734.0
65748,8503.0,2734.0
65749,7853.0,2734.0
65750,8449.0,2734.0
65751,8500.0,2734.0
65752,8450.0,2733.0
65753,8449.0,2733.0
65754,8453.0,2733.0
65755,7713.0,2733.0
65756,7713.0,2733.0
65757,8587.0,2733.0
65758,7931.0,2733.0
65759,7790.0,2733.0
65760,8364.0,2733.0
65761,8348.0,2733.0
65762,7931.0,2733.0
65763,8532.0,2733.0
65764,7811.0,2733.0
65765,8441.0,2733.0
65766,8588.0,2733.0
65767,8514.0,2733.0
65768,8456.0,2733.0
65769,8449.0,2733.0
65770,8502.0,2733.0
65771,8440.0,2733.0
65772,7931.0,2733.0
65773,8279.0,2733.0
65774,8458.0,2733.0
65775,8426.0,2732.0
65776,7811.0,2732.0
65777,8346.0,2732.0
65778,8503.0,2732.0
65779,8601.0,2732.0
65780,7932.0,2732.0
65781,7853.0,2732.0
65782,7932.0,2732.0
65783,8300.0,2732.0
65784,8432.0,2732.0
65785,8600.0,2732.0
65786,8434.0,2732.0
65787,8600.0,2732.0
65788,7817.0,2732.0
65789,7932.0,2732.0
65790,8449.0,2732.0
65791,7932.0,2732.0
65792,7810.0,2732.0
65793,8556.0,2732.0
65794,7860.0,2732.0
65795,7932.0,2732.0
65796,7772.0,2732.0
65797,8600.0,2732.0
65798,7931.0,2732.0
65799,8480.0,2732.0
65800,7932.0,2732.0
65801,8569.0,2732.0
65802,8468.0,2732.0
65803,7931.0,2732.0
65804,7852.0,2732.0
65805,8497.0,2732.0
65806,7931.0,2732.0
65807,8558.0,2732.0
65808,8300.0,2731.0
65809,7719.0,2731.0
65810,7705.0,2731.0
65811,7932.0,2731.0
65812,7970.0,2731.0
65813,7931.0,2731.0
65814,7852.0,2731.0
65815,7931.0,2731.0
65816,7932.0,2731.0
65817,8534.0,2731.0
65818,7859.0,2731.0
65819,8513.0,2731.0
65820,7858.0,2731.0
65821,7798.0,2731.0
65822,7828.0,2731.0
65823,8557.0,2731.0
65824,8512.0,2731.0
65825,8536.0,2731.0
65826,8338.0,2731.0
65827,7851.0,2731.0
65828,8278.0,2731.0
65829,7800.0,2731.0
65830,8508.0,2731.0
65831,8328.0,2731.0
65832,8350.0,2731.0
65833,8557.0,2730.0
65834,7800.0,2730.0
65835,8505.0,2730.0
65836,8438.0,2730.0
65837,8279.0,2730.0
65838,8557.0,2730.0
65839,8558.0,2730.0
65840,7971.0,2730.0
65841,8628.0,2730.0
65842,8550.0,2730.0
65843,8592.0,2730.0
65844,7950.0,2730.0
65845,8535.0,2730.0
65846,8592.0,2730.0
65847,8558.0,2730.0
65848,8281.0,2730.0
65849,8627.0,2730.0
65850,7800.0,2730.0
65851,7810.0,2730.0
65852,8500.0,2730.0
65853,8591.0,2730.0
65854,8588.0,2730.0
65855,7922.0,2729.0
65856,7800.0,2729.0
65857,8293.0,2729.0
65858,7814.0,2729.0
65859,8559.0,2729.0
65860,8549.0,2729.0
65861,8461.0,2729.0
65862,8455.0,2729.0
65863,7818.0,2729.0
65864,8441.0,2729.0
65865,7728.0,2729.0
65866,8572.0,2729.0
65867,8559.0,2729.0
65868,8364.0,2729.0
65869,7824.0,2728.0
65870,7823.0,2728.0
65871,7824.0,2728.0
65872,7820.0,2728.0
65873,7824.0,2728.0
65874,7823.0,2728.0
65875,8585.0,2728.0
65876,7828.0,2728.0
65877,8285.0,2728.0
65878,7823.0,2728.0
65879,8560.0,2728.0
65880,7756.0,2728.0
65881,8332.0,2728.0
65882,8195.0,2728.0
65883,8596.0,2728.0
65884,8539.0,2728.0
65885,7853.0,2728.0
65886,8509.0,2728.0
65887,8588.0,2728.0
65888,8454.0,2727.0
65889,7827.0,2727.0
65890,7792.0,2727.0
65891,7958.0,2727.0
65892,8046.0,2727.0
65893,7980.0,2727.0
65894,8294.0,2727.0
65895,8596.0,2727.0
65896,7688.0,2727.0
65897,8241.0,2727.0
65898,7945.0,2727.0
65899,7945.0,2727.0
65900,8324.0,2727.0
65901,8437.0,2727.0
65902,8587.0,2727.0
65903,8545.0,2727.0
65904,8541.0,2726.0
65905,7859.0,2726.0
65906,8588.0,2726.0
65907,7853.0,2726.0
65908,8280.0,2726.0
65909,7853.0,2726.0
65910,7837.0,2726.0
65911,8321.0,2726.0
65912,8588.0,2726.0
65913,8565.0,2726.0
65914,8632.0,2726.0
65915,7855.0,2726.0
65916,7854.0,2726.0
65917,8588.0,2726.0
65918,8565.0,2725.0
65919,8470.0,2725.0
65920,7823.0,2725.0
65921,7930.0,2725.0
65922,8589.0,2725.0
65923,8353.0,2725.0
65924,7929.0,2725.0
65925,8435.0,2725.0
65926,7740.0,2725.0
65927,7929.0,2725.0
65928,7930.0,2725.0
65929,7910.0,2725.0
65930,7849.0,2725.0
65931,8574.0,2725.0
65932,7708.0,2725.0
65933,7930.0,2725.0
65934,8454.0,2725.0
65935,8472.0,2725.0
65936,7848.0,2725.0
65937,7929.0,2725.0
65938,8291.0,2725.0
65939,8434.0,2725.0
65940,8285.0,2725.0
65941,8512.0,2724.0
65942,8612.0,2724.0
65943,8471.0,2724.0
65944,8543.0,2724.0
65945,8295.0,2724.0
65946,7952.0,2724.0
65947,8548.0,2724.0
65948,8282.0,2724.0
65949,8527.0,2724.0
65950,8288.0,2724.0
65951,8333.0,2724.0
65952,8333.0,2724.0
65953,8281.0,2724.0
65954,7907.0,2724.0
65955,8474.0,2724.0
65956,7763.0,2724.0
65957,8485.0,2724.0
65958,8553.0,2724.0
65959,8528.0,2723.0
65960,8027.0,2723.0
65961,8325.0,2723.0
65962,8263.0,2723.0
65963,8288.0,2723.0
65964,8262.0,2723.0
65965,7942.0,2723.0
65966,7832.0,2723.0
65967,8291.0,2723.0
65968,8285.0,2723.0
65969,8048.0,2723.0
65970,8452.0,2723.0
65971,8499.0,2723.0
65972,8361.0,2723.0
65973,8256.0,2722.0
65974,7802.0,2722.0
65975,7802.0,2722.0
65976,8285.0,2722.0
65977,7764.0,2722.0
65978,8541.0,2722.0
65979,8286.0,2722.0
65980,7800.0,2722.0
65981,8285.0,2722.0
65982,8471.0,2722.0
65983,7751.0,2722.0
65984,8571.0,2722.0
65985,8319.0,2722.0
65986,8318.0,2722.0
65987,8283.0,2722.0
65988,7798.0,2722.0
65989,8283.0,2722.0
65990,7845.0,2722.0
65991,8286.0,2722.0
65992,7793.0,2722.0
65993,8318.0,2722.0
65994,7722.0,2722.0
65995,8482.0,2721.0
65996,8142.0,2721.0
65997,8235.0,2721.0
65998,7796.0,2721.0
65999,8285.0,2721.0
66000,8532.0,2721.0
66001,8626.0,2721.0
66002,8285.0,2721.0
66003,8285.0,2721.0
66004,8280.0,2721.0
66005,7939.0,2721.0
66006,8046.0,2721.0
66007,8285.0,2721.0
66008,7883.0,2721.0
66009,8281.0,2721.0
66010,8311.0,2721.0
66011,8284.0,2721.0
66012,8616.0,2721.0
66013,8530.0,2721.0
66014,8281.0,2721.0
66015,8296.0,2721.0
66016,8280.0,2721.0
66017,8285.0,2721.0
66018,8554.0,2721.0
66019,8529.0,2721.0
66020,8284.0,2721.0
66021,8281.0,2721.0
66022,7714.0,2721.0
66023,8284.0,2721.0
66024,8314.0,2720.0
66025,8485.0,2720.0
66026,8637.0,2720.0
66027,7655.0,2720.0
66028,8011.0,2720.0
66029,8150.0,2720.0
66030,8281.0,2720.0
66031,8363.0,2720.0
66032,8478.0,2720.0
66033,8148.0,2720.0
66034,8150.0,2720.0
66035,8328.0,2720.0
66036,8287.0,2720.0
66037,8286.0,2720.0
66038,8485.0,2720.0
66039,8288.0,2720.0
66040,8285.0,2720.0
66041,8609.0,2720.0
66042,8148.0,2720.0
66043,8636.0,2720.0
66044,8384.0,2720.0
66045,7758.0,2720.0
66046,8485.0,2720.0
66047,8297.0,2720.0
66048,8286.0,2720.0
66049,8470.0,2720.0
66050,8486.0,2720.0
66051,8011.0,2720.0
66052,8295.0,2720.0
66053,7757.0,2720.0
66054,8287.0,2720.0
66055,8296.0,2720.0
66056,8296.0,2720.0
66057,8297.0,2720.0
66058,7748.0,2720.0
66059,7757.0,2720.0
66060,8530.0,2719.0
66061,8149.0,2719.0
66062,8286.0,2719.0
66063,8531.0,2719.0
66064,7744.0,2719.0
66065,8431.0,2719.0
66066,8286.0,2719.0
66067,8283.0,2719.0
66068,8530.0,2719.0
66069,7937.0,2719.0
66070,8296.0,2719.0
66071,7800.0,2719.0
66072,8283.0,2719.0
66073,8496.0,2719.0
66074,8278.0,2719.0
66075,8277.0,2719.0
66076,7727.0,2719.0
66077,8559.0,2719.0
66078,8285.0,2719.0
66079,8551.0,2719.0
66080,8496.0,2719.0
66081,8374.0,2719.0
66082,8568.0,2719.0
66083,8518.0,2719.0
66084,8491.0,2719.0
66085,8282.0,2719.0
66086,7944.0,2718.0
66087,8430.0,2718.0
66088,8498.0,2718.0
66089,8285.0,2718.0
66090,8259.0,2718.0
66091,7738.0,2718.0
66092,8259.0,2718.0
66093,8498.0,2718.0
66094,8498.0,2718.0
66095,7948.0,2718.0
66096,8552.0,2718.0
66097,8577.0,2718.0
66098,7838.0,2718.0
66099,8511.0,2718.0
66100,8431.0,2718.0
66101,8512.0,2718.0
66102,8494.0,2718.0
66103,8490.0,2718.0
66104,8496.0,2718.0
66105,7876.0,2718.0
66106,8511.0,2718.0
66107,8490.0,2718.0
66108,8498.0,2718.0
66109,8283.0,2718.0
66110,8490.0,2718.0
66111,7769.0,2718.0
66112,7713.0,2718.0
66113,8516.0,2717.0
66114,8275.0,2717.0
66115,8267.0,2717.0
66116,8496.0,2717.0
66117,7801.0,2717.0
66118,8282.0,2717.0
66119,8498.0,2717.0
66120,8275.0,2717.0
66121,8268.0,2717.0
66122,8362.0,2717.0
66123,8609.0,2717.0
66124,8569.0,2716.0
66125,8631.0,2716.0
66126,8242.0,2716.0
66127,8269.0,2716.0
66128,8362.0,2716.0
66129,8496.0,2716.0
66130,8273.0,2716.0
66131,7769.0,2716.0
66132,8520.0,2716.0
66133,8276.0,2716.0
66134,8502.0,2716.0
66135,8502.0,2716.0
66136,8362.0,2716.0
66137,8586.0,2716.0
66138,8556.0,2716.0
66139,7947.0,2715.0
66140,8541.0,2715.0
66141,8238.0,2715.0
66142,8241.0,2715.0
66143,8241.0,2715.0
66144,8356.0,2715.0
66145,8541.0,2715.0
66146,7815.0,2715.0
66147,8620.0,2715.0
66148,8385.0,2715.0
66149,8306.0,2715.0
66150,8143.0,2715.0
66151,8305.0,2715.0
66152,8289.0,2715.0
66153,8526.0,2715.0
66154,8050.0,2715.0
66155,8313.0,2715.0
66156,7695.0,2715.0
66157,8421.0,2714.0
66158,7707.0,2714.0
66159,8291.0,2714.0
66160,7948.0,2714.0
66161,8620.0,2714.0
66162,8568.0,2714.0
66163,7929.0,2714.0
66164,7813.0,2714.0
66165,8301.0,2714.0
66166,8238.0,2713.0
66167,8622.0,2713.0
66168,8632.0,2713.0
66169,8554.0,2713.0
66170,8285.0,2713.0
66171,7771.0,2713.0
66172,8422.0,2713.0
66173,8516.0,2713.0
66174,8554.0,2713.0
66175,8425.0,2713.0
66176,7776.0,2713.0
66177,8609.0,2713.0
66178,8524.0,2713.0
66179,8301.0,2713.0
66180,8044.0,2713.0
66181,8300.0,2713.0
66182,7822.0,2713.0
66183,7954.0,2713.0
66184,7751.0,2713.0
66185,7782.0,2713.0
66186,8507.0,2713.0
66187,7815.0,2713.0
66188,8496.0,2713.0
66189,7751.0,2712.0
66190,8299.0,2712.0
66191,8285.0,2712.0
66192,7802.0,2712.0
66193,8262.0,2712.0
66194,8586.0,2712.0
66195,7803.0,2712.0
66196,7710.0,2712.0
66197,8632.0,2712.0
66198,7781.0,2712.0
66199,8307.0,2712.0
66200,8287.0,2712.0
66201,8300.0,2712.0
66202,8555.0,2712.0
66203,8553.0,2712.0
66204,8224.0,2712.0
66205,8312.0,2712.0
66206,8532.0,2712.0
66207,8315.0,2712.0
66208,8315.0,2712.0
66209,8331.0,2712.0
66210,7750.0,2712.0
66211,7687.0,2712.0
66212,7772.0,2712.0
66213,8338.0,2712.0
66214,8593.0,2712.0
66215,7786.0,2712.0
66216,8286.0,2712.0
66217,8232.0,2712.0
66218,7786.0,2711.0
66219,8572.0,2711.0
66220,8650.0,2711.0
66221,8290.0,2711.0
66222,7786.0,2711.0
66223,8527.0,2711.0
66224,8256.0,2711.0
66225,8290.0,2711.0
66226,8231.0,2711.0
